product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Bộ loa thanh LG SC9S Mới 2023,7290000.0,14990000.0,51,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-lg-sc9s,Laptop Speaker,Lg
Bộ loa thanh LG S75Q,4490000.0,10990000.0,59,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-soundbar-lg-s75q,Laptop Speaker,Lg
Bộ loa thanh LG SP8A,4590000.0,14990000.0,69,9,,https://www.thegioididong.com/loa-laptop/loa-thanh-sp8a,Laptop Speaker,Lg
Bộ loa thanh LG SNH5,2590000.0,6390000.0,59,51,,https://www.thegioididong.com/loa-laptop/loa-thanh-lg-snh5,Laptop Speaker,Lg
Bộ loa thanh LG SN5R,2890000.0,7490000.0,61,39,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-lg-sn5r-520w,Laptop Speaker,Lg
Loa điện LG Xboom RN5,3390000.0,7590000.0,55,31,,https://www.thegioididong.com/loa-laptop/loa-karaoke-lg-rn5,Laptop Speaker,Lg
Bộ loa thanh LG SH7Q,3990000.0,9990000.0,60,4,,https://www.thegioididong.com/loa-laptop/loa-thanh-soundbar-lg-sh7q,Laptop Speaker,Lg
Loa bluetooth LG OL45,2990000.0,5190000.0,42,91,,https://www.thegioididong.com/loa-laptop/loa-karaoke-lg-ol45,Laptop Speaker,Lg
Loa kéo Dalton TS-12G350N,4990000.0,6590000.0,24,11,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-dalton-ts-12g350n,Laptop Speaker,Dalton
Loa karaoke xách tay Dalton PS-K20A,3990000.0,5890000.0,32,9,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-dalton-ps-k20,Laptop Speaker,Dalton
Loa karaoke xách tay Dalton PS-K16A,4490000.0,5490000.0,18,5,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-dalton-ps-k16a,Laptop Speaker,Dalton
Loa karaoke xách tay Dalton PS-K25A,5590000.0,6690000.0,16,59,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-dalton-ps-k25a,Laptop Speaker,Dalton
Loa điện Dalton TS-18A8500,20390000.0,21990000.0,7,34,,https://www.thegioididong.com/loa-laptop/loa-dien-karaoke-dalton-ts-18a8500-3000w,Laptop Speaker,Dalton
Loa kéo Dalton TS-12G450X,7100000.0,7900000.0,10,102,,https://www.thegioididong.com/loa-laptop/loa-karaoke-dalton-ts-12g450x,Laptop Speaker,Dalton
Loa điện Dalton TS - 18A1500,12500000.0,13900000.0,10,28,,https://www.thegioididong.com/loa-laptop/dalton-ts-18a1500,Laptop Speaker,Dalton
Loa kéo Dalton TS-18G850X,11700000.0,12800000.0,8,103,,https://www.thegioididong.com/loa-laptop/dalton-ts-18g850x,Laptop Speaker,Dalton
Loa kéo Dalton TS-15G600X,7990000.0,9500000.0,15,207,,https://www.thegioididong.com/loa-laptop/dalton-ts-15g600x,Laptop Speaker,Dalton
Loa kéo Birici NB-6889,11730000.0,14390000.0,18,3,,https://www.thegioididong.com/loa-laptop/loa-karaoke-birici-nb-6889,Laptop Speaker,Birici
Loa điện Birici MX-700,15090000.0,18690000.0,19,54,,https://www.thegioididong.com/loa-laptop/birici-mx-700,Laptop Speaker,Birici
Loa thanh Samsung HW-C400/XV,2990000.0,2990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-c400-xv,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-C450/XV,3990000.0,4490000.0,11,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-c450-xv,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q600C/XV,5990000.0,8990000.0,33,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q600c-xv,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q700C/XV,11990000.0,11990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q700c-xv,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q930C/XV,20990000.0,20990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q930c-xv,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q990C/XV,32990000.0,32990000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q990c-xv,Laptop Speaker,Samsung
Loa tháp Samsung MX-ST50B,6490000.0,10990000.0,40,4,,https://www.thegioididong.com/loa-laptop/loa-thap-samsung-mx-st50b-230w,Laptop Speaker,Samsung
Loa thanh Samsung HW-S61B,6990000.0,8990000.0,22,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-s61b,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-B550,5090000.0,6990000.0,27,24,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-b550,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-B650,6090000.0,8490000.0,28,8,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-b650,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q630B,4990000.0,9990000.0,50,42,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q630b,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q700B,9990000.0,13990000.0,28,5,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q700b,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-Q930B,17990000.0,24990000.0,28,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q930b,Laptop Speaker,Samsung
Bộ loa thanh Samsung HW-T420,2490000.0,3490000.0,28,193,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-t420,Laptop Speaker,Samsung
Loa tháp Samsung MX-T70/XV,6990000.0,10990000.0,36,148,,https://www.thegioididong.com/loa-laptop/loa-thap-samsung-mx-t70-xv,Laptop Speaker,Samsung
Loa tháp Samsung MX-ST90B,10990000.0,19990000.0,45,0,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-mx-st90b,Laptop Speaker,Samsung
Loa karaoke xách tay Mobell MK-4020,2450000.0,4090000.0,40,57,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-mobell-mk-4020,Laptop Speaker,Mobell
Loa kéo Mobell MK-5070,3300000.0,4590000.0,28,67,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-5070-400w,Laptop Speaker,Mobell
Loa kéo Mobell MK-2120C,1410000.0,1890000.0,25,122,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-2120c-30w,Laptop Speaker,Mobell
Loa kéo Mobell MK-7080,6940000.0,8990000.0,22,66,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-7080-1000w,Laptop Speaker,Mobell
Loa kéo Mobell MK-6080,5390000.0,6990000.0,22,58,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-6080-500w,Laptop Speaker,Mobell
Loa vi tính Bluetooth Enkor S2880,1485000.0,1600000.0,7,236,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-s2880-den,Laptop Speaker,Enkor
Loa vi tính Enkor E50,495000.0,600000.0,17,166,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-e50-den,Laptop Speaker,Enkor
Loa vi tính Bluetooth Enkor E700,590000.0,800000.0,26,156,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-e700-den,Laptop Speaker,Enkor
Loa vi tính Bluetooth Enkor S2850,1285000.0,1400000.0,8,222,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-s2850-nau,Laptop Speaker,Enkor
Loa vi tính Enkor E300 Plus,450000.0,600000.0,25,176,,https://www.thegioididong.com/loa-laptop/loa-enkor-e300plus,Laptop Speaker,Enkor
Loa kéo Nanomax X-2000,8990000.0,9990000.0,10,5,,https://www.thegioididong.com/loa-laptop/loa-karaoke-nanomax-x-2000,Laptop Speaker,Nanomax
Loa kéo Nanomax S-5000,10600000.0,12890000.0,17,25,,https://www.thegioididong.com/loa-laptop/loa-karaoke-nanomax-s-5000,Laptop Speaker,Nanomax
Loa kéo Nanomax S-820,3990000.0,4390000.0,9,93,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-nanomax-s-820-400w,Laptop Speaker,Nanomax
Loa kéo Nanomax S-800,3490000.0,3990000.0,12,48,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-nanomax-s-800-360w,Laptop Speaker,Nanomax
Loa kéo Nanomax S-900,4990000.0,5690000.0,12,188,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-nanomax-s-900-420w,Laptop Speaker,Nanomax
Loa kéo Nanomax S-1000,6290000.0,6990000.0,10,167,,https://www.thegioididong.com/loa-laptop/nanomax-s-1000,Laptop Speaker,Nanomax
Loa karaoke xách tay Zenbos K-180,4990000.0,6650000.0,24,3,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-zenbos-k-180,Laptop Speaker,Zenbos
Cặp loa karaoke Zenbos CR-5,3180000.0,7560000.0,57,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-zenbos-cr-5-300w,Laptop Speaker,Zenbos
Amply Zenbos LX-6800,4630000.0,10460000.0,55,5,,https://www.thegioididong.com/loa-laptop/amply-zenbos-lx-6800,Laptop Speaker,Zenbos
Amply Zenbos Z-2600,2990000.0,7180000.0,58,7,,https://www.thegioididong.com/loa-laptop/amply-karaoke-zenbos-z-2600,Laptop Speaker,Zenbos
Cặp loa karaoke Zenbos XR-680,3640000.0,8490000.0,57,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-zenbos-xr-680-400w,Laptop Speaker,Zenbos
Loa kéo Zenbos K-200,6950000.0,8990000.0,22,22,,https://www.thegioididong.com/loa-laptop/zenbos-k-200,Laptop Speaker,Zenbos
Loa kéo Zenbos K-360,9960000.0,12530000.0,20,17,,https://www.thegioididong.com/loa-laptop/zenbos-k-360,Laptop Speaker,Zenbos
Loa kéo SuYang X-158B,10900000.0,13900000.0,21,4,,https://www.thegioididong.com/loa-laptop/loa-karaoke-suyang-x-158b,Laptop Speaker,Suyang
Loa điện SuYang X-138,9900000.0,12900000.0,23,11,,https://www.thegioididong.com/loa-laptop/loa-dien-suyang-x-138,Laptop Speaker,Suyang
Loa điện SuYang X-128,12900000.0,15150000.0,14,20,,https://www.thegioididong.com/loa-laptop/loa-dien-suyang-x-128,Laptop Speaker,Suyang
Loa điện SuYang X-108,5990000.0,8990000.0,33,13,,https://www.thegioididong.com/loa-laptop/loa-dien-suyang-x-108,Laptop Speaker,Suyang
Loa karaoke xách tay Jammy N2070K,5390000.0,5990000.0,10,9,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-jammy-n2070k,Laptop Speaker,Jammy
Loa kéo Jammy S8078K,15290000.0,16990000.0,10,3,,https://www.thegioididong.com/loa-laptop/loa-jammy-s8078k,Laptop Speaker,Jammy
Loa kéo Jammy AM4218,8000000.0,8890000.0,10,29,,https://www.thegioididong.com/loa-laptop/loa-karaoke-jammy-am4218,Laptop Speaker,Jammy
Loa kéo Boston Acoustics PARTY BOX BA-1202PB,5520000.0,6900000.0,20,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-boston-acoustics-party-box-ba-1202pb,Laptop Speaker,Boston
Loa kéo Boston Acoustics PARTY BOX BA-1002PB,4400000.0,5500000.0,20,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-boston-acoustics-party-box-ba-1002pb,Laptop Speaker,Boston
Loa kéo Boston Acoustics PARTY BOX BA-802PB,3040000.0,3800000.0,20,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-boston-acoustics-party-box-ba-802pb,Laptop Speaker,Boston
Amply Boston Acoustics BA2250,12800000.0,13400000.0,0,0,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba2250-600w,Laptop Speaker,Boston
Amply Boston Acoustics BA400,12800000.0,13400000.0,0,4,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba400-800w,Laptop Speaker,Boston
Amply Boston Acoustics BS803,10800000.0,11400000.0,5,0,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-bs803-700w,Laptop Speaker,Boston
Cặp loa karaoke Boston Acoustics MD208,7700000.0,8300000.0,7,0,,https://www.thegioididong.com/loa-laptop/loa-boston-acoustics-md208-400w,Laptop Speaker,Boston
Cặp loa karaoke Boston Acoustics MD510,9000000.0,9600000.0,6,3,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-boston-acoustics-md510-400w,Laptop Speaker,Boston
Amply Boston Acoustics BA180,5400000.0,8000000.0,32,6,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba180-400w,Laptop Speaker,Boston
Amply Boston Acoustics BA150,4840000.0,7300000.0,33,4,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba150-300w,Laptop Speaker,Boston
Amply Boston Acoustics BA100,5300000.0,5900000.0,10,7,,https://www.thegioididong.com/loa-laptop/amply-boston-acoustics-ba100-200w,Laptop Speaker,Boston
Amply Boston Acoustics BA200,8900000.0,9500000.0,6,3,,https://www.thegioididong.com/loa-laptop/amply-karaoke-boston-acoustics-ba200,Laptop Speaker,Boston
Cặp loa karaoke Boston Acoustic Classic 12,6590000.0,9500000.0,30,6,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-boston-acoustic-classic-12-400w,Laptop Speaker,Boston
Cặp loa karaoke Boston Acoustic Classic 10,5060000.0,7400000.0,31,4,,https://www.thegioididong.com/loa-laptop/bo-loa-boston-acoustic-classic-10,Laptop Speaker,Boston
Cặp loa karaoke Boston Acoustic Classic 8,5000000.0,5600000.0,10,9,,https://www.thegioididong.com/loa-laptop/bo-loa-boston-acoustic-classic-8,Laptop Speaker,Boston
Loa Bluetooth Klipsch Heritage Groove,3900000.0,3900000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-heritage-groove-matte-black,Laptop Speaker,Klipsch
Loa Bluetooth Klipsch The Three II,10400000.0,10400000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-the-three-ii,Laptop Speaker,Klipsch
Loa Bluetooth Klipsch Groove XXL,7800000.0,7800000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-groove-xxl,Laptop Speaker,Klipsch
Cặp Loa Bluetooth Klipsch The Sevens Matte Black,29500000.0,29500000.0,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-bluetooth-klipsch-the-sevens-matte-black,Laptop Speaker,Klipsch
Loa Bluetooth Klipsch Promedia Heritage 2.1 Walnut,7700000.0,7700000.0,0,3,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-promedia-heritage-2-1-walnut,Laptop Speaker,Klipsch
Loa Bluetooth Klipsch Groove PGA Tour,3800000.0,3800000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-groove-pga-tour,Laptop Speaker,Klipsch
Cặp Loa Bluetooth Klipsch The Fives Walnut,20500000.0,20500000.0,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-bluetooth-klipsch-the-fives-walnut,Laptop Speaker,Klipsch
Cặp Loa Bluetooth Klipsch The Sixes Walnut,21000000.0,21000000.0,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-bluetooth-klipsch-the-sixes-walnut,Laptop Speaker,Klipsch
Loa Bluetooth Klipsch The One II Walnut,6400000.0,6400000.0,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-klipsch-the-one-ii-walnut-nau,Laptop Speaker,Klipsch
Loa Klipsch RP-404C II Walnut,9040000.0,11300000.0,20,0,,https://www.thegioididong.com/loa-laptop/loa-klipsch-rp-404c-ii-walnut,Laptop Speaker,Klipsch
Cặp loa Klipsch RP-500SA II Walnut,10640000.0,13300000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-500sa-ii-walnut,Laptop Speaker,Klipsch
Cặp loa Klipsch RP-600M II Walnut,11600000.0,14500000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-600m-ii-walnut-400w,Laptop Speaker,Klipsch
Cặp loa Klipsch RP-6000F II Walnut,22240000.0,27800000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-6000f-ii-walnut-500w,Laptop Speaker,Klipsch
Cặp loa Klipsch RP-5000F II Walnut,17920000.0,22400000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-rp-5000f-ii-walnut,Laptop Speaker,Klipsch
Cặp loa Klipsch RP-8000F II Walnut,32000000.0,40000000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-kkipsch-rp-8000f-ii-walnut-600w,Laptop Speaker,Klipsch
Bộ loa thanh Klipsch Cinema 1200,33600000.0,42000000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-cinema-1200w,Laptop Speaker,Klipsch
Bộ loa thanh Klipsch Cinema 800,15600000.0,19500000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-klipsch-cinema-800-800w,Laptop Speaker,Klipsch
Bộ loa thanh Klipsch Cinema 600,10880000.0,13600000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-klipsch-cinema-600-600w,Laptop Speaker,Klipsch
Bộ loa thanh Klipsch Cinema 400,8320000.0,10400000.0,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-klipsch-cinema-400-400w,Laptop Speaker,Klipsch
Loa siêu trầm Klipsch SUB100-BK,9400000.0,10500000.0,10,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-klipsch-sub100-bk,Laptop Speaker,Klipsch
Loa vi tính Microlab B26,280000.0,300000.0,6,74,,https://www.thegioididong.com/loa-laptop/vi-tinh-microlab-b26-den,Laptop Speaker,Microlab
Loa vi tính Microlab M108,730000.0,730000.0,0,54,,https://www.thegioididong.com/loa-laptop/vi-tinh-microlab-m108,Laptop Speaker,Microlab
Loa vi tính Bluetooth Fenda A140X,920000.0,1150000.0,20,122,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-fenda-a140x-den,Laptop Speaker,Fenda
Loa Bluetooth Fenda W8,,,0,81,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-fenda-w8,Laptop Speaker,Fenda
Loa Bluetooth Fenda W7,250000.0,500000.0,50,56,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-fenda-w7,Laptop Speaker,Fenda
Loa vi tính Fenda F203G,600000.0,600000.0,0,66,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-fenda-f203g,Laptop Speaker,Fenda
Loa vi tính Fenda V320,175000.0,250000.0,30,294,,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-fenda-v320,Laptop Speaker,Fenda
Loa Bluetooth Fenda W5 Plus,405000.0,450000.0,10,97,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-fenda-w5-plus,Laptop Speaker,Fenda
Loa Bluetooth Mozard S21 Đỏ,385000.0,550000.0,30,29,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-s21-do,Laptop Speaker,Mozard
Loa Bluetooth Mozard E8 Xanh Navy,950000.0,950000.0,0,115,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e8-xanh-navy,Laptop Speaker,Mozard
Loa Bluetooth Mozard E7 Đỏ,595000.0,700000.0,15,62,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e7-do,Laptop Speaker,Mozard
Loa Bluetooth Mozard X21,495000.0,550000.0,10,157,,https://www.thegioididong.com/loa-laptop/bluetooth-mozard-x21,Laptop Speaker,Mozard
Loa Bluetooth Mozard S21,495000.0,550000.0,10,134,,https://www.thegioididong.com/loa-laptop/bluetooth-mozard-s21,Laptop Speaker,Mozard
Loa Bluetooth Mozard E8,845000.0,950000.0,11,157,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e8,Laptop Speaker,Mozard
Loa Bluetooth Mozard E7,560000.0,700000.0,20,159,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-e7,Laptop Speaker,Mozard
Loa Bluetooth Mozard H8030D,680000.0,850000.0,20,147,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-h8030d-den,Laptop Speaker,Mozard
Loa Bluetooth Mozard Y550 Plus,385000.0,550000.0,30,167,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-mozard-y550-plus,Laptop Speaker,Mozard
Loa Bluetooth Mozard BT100,1250000.0,1790000.0,30,59,,https://www.thegioididong.com/loa-laptop/bluetooth-mozard-bt100,Laptop Speaker,Mozard
Cặp loa tháp Mozard M112,2250000.0,4490000.0,49,52,,https://www.thegioididong.com/loa-laptop/loa-tivi-bluetooth-mozard-m112-nau,Laptop Speaker,Mozard
