product_name,current_price,price,percent_discount,rating,link,brand_id,series,devices
Loa thanh Sony HT-S100F,2.990.000₫,,,26,https://www.thegioididong.com/loa-laptop/loa-thanh-soundbar-sony-ht-s100f,2,,Laptop Speaker
Loa kéo LG Xboom XL7S,14.690.000₫,15.490.000₫,-5%,,https://www.thegioididong.com/loa-laptop/loa-karaoke-lg-xboom-xl7s,3,,Laptop Speaker
Bộ loa thanh LG SN4 Mới 2023,2.690.000₫,5.490.000₫,-51%,,https://www.thegioididong.com/loa-laptop/loa-thanh-lg-sn4,3,,Laptop Speaker
Bộ loa thanh LG SC9S Mới 2023,7.290.000₫,14.990.000₫,-51%,,https://www.thegioididong.com/loa-laptop/loa-thanh-lg-sc9s,3,,Laptop Speaker
Bộ loa thanh LG S75Q,4.490.000₫,10.990.000₫,-59%,,https://www.thegioididong.com/loa-laptop/loa-thanh-soundbar-lg-s75q,3,,Laptop Speaker
Bộ loa thanh LG SP8A,4.590.000₫,14.990.000₫,-69%,9,https://www.thegioididong.com/loa-laptop/loa-thanh-sp8a,3,,Laptop Speaker
Bộ loa thanh LG SNH5,2.590.000₫,6.390.000₫,-59%,51,https://www.thegioididong.com/loa-laptop/loa-thanh-lg-snh5,3,,Laptop Speaker
Bộ loa thanh LG SN5R,2.890.000₫,7.490.000₫,-61%,39,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-lg-sn5r-520w,3,,Laptop Speaker
Loa điện LG Xboom RN5,3.390.000₫,7.590.000₫,-55%,31,https://www.thegioididong.com/loa-laptop/loa-karaoke-lg-rn5,3,,Laptop Speaker
Bộ loa thanh LG SH7Q,3.990.000₫,9.990.000₫,-60%,4,https://www.thegioididong.com/loa-laptop/loa-thanh-soundbar-lg-sh7q,3,,Laptop Speaker
Loa bluetooth LG OL45,2.990.000₫,5.190.000₫,-42%,91,https://www.thegioididong.com/loa-laptop/loa-karaoke-lg-ol45,3,,Laptop Speaker
Loa kéo Dalton TS-12G350N,4.990.000₫,6.590.000₫,-24%,11,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-dalton-ts-12g350n,4,,Laptop Speaker
Loa karaoke xách tay Dalton PS-K20A,3.990.000₫,5.890.000₫,-32%,9,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-dalton-ps-k20,4,,Laptop Speaker
Loa karaoke xách tay Dalton PS-K16A,4.490.000₫,5.490.000₫,-18%,5,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-dalton-ps-k16a,4,,Laptop Speaker
Loa karaoke xách tay Dalton PS-K25A,5.590.000₫,6.690.000₫,-16%,59,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-dalton-ps-k25a,4,,Laptop Speaker
